ID Industry Group,Industry Group,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,yocpop RCA,Record Count,Slug Industry Group,CIP2,ID CIP2
"3122","Tobacco manufacturing",2017,"2017","true","true",646,624.0078292781338,96087.48297213622,58558.36626290824,0.0001613540149549695,34,"tobacco-manufacturing","Engineering","14"
"4232","Furniture & home furnishing merchant wholesalers",2015,"2015","true","true",900,736.5370583191994,96052.08111111111,77435.11483090959,0.00024143742183463466,50,"furniture-home-furnishing-merchant-wholesalers","Engineering","14"
"3327","Machine shops; turned product; screw, nut & bolt manufacturing  ",2020,"2020","true","true",8662,2284.920839049107,95939.07111521589,21961.740852408373,0.001941280196073334,459,"machine-shops-turned-product-screw-nut-bolt-manufacturing","Engineering","14"
"315M","Cut and sew, and apparel accessories and other apparel manufacturing",2020,"2020","true","true",2724,1281.3693149506057,95909.46402349486,43155.359390439364,0.0006104880228704412,112,"cut-and-sew-and-apparel-accessories-and-other-apparel-manufacturing","Engineering","14"
"42S","Not specified wholesale trade",2017,"2017","true","true",2007,1099.8802495090717,95870.65022421525,51982.81596335553,0.0005012964520350213,98,"not-specified-wholesale-trade","Engineering","14"
"4231","Motor vehicle & motor vehicle parts & supplies merchant wholesalers",2017,"2017","true","true",4633,1671.086335210511,95827.72631124541,27206.183387216308,0.001157203020567142,209,"motor-vehicle-motor-vehicle-parts-supplies-merchant-wholesalers","Engineering","14"
"332M","Structural metals, & boiler, tank, & shipping container manufacturing ",2018,"2018","true","true",13687,2872.15876328478,95739.1844816249,17369.928385135412,0.003292993144790409,681,"structural-metals-boiler-tank-shipping-container-manufacturing","Engineering","14"
"446Z","Health & personal care, except drug, stores ",2016,"2016","true","true",2988,1342.0245086031337,95704.55589022758,43083.72000696982,0.0007760756751702536,148,"health-personal-care-except-drug-stores","Engineering","14"
"2213M","Water, steam, air-conditioning, & irrigation systems",2014,"2014","true","true",10635,2531.783463127167,95616.63309826046,15430.142895812978,0.0029488701681923525,567,"water-steam-air-conditioning-irrigation-systems","Engineering","14"
"32711","Pottery, ceramics, & plumbing fixture manufacturing  ",2018,"2018","true","true",983,769.7506227362348,95589.46286876907,65607.01299675604,0.0002365026858573078,51,"pottery-ceramics-plumbing-fixture-manufacturing","Engineering","14"
"45439","Other direct selling establishments",2019,"2019","true","true",1461,938.4209943696571,95550.20944558522,54146.920380067626,0.0003394012831273424,71,"other-direct-selling-establishments","Engineering","14"
"3352","Household appliance manufacturing",2014,"2014","true","true",4829,1706.0653652787637,95526.17291364672,21322.44673931529,0.0013389839249836268,248,"household-appliance-manufacturing","Engineering","14"
"62132","Offices of optometrists",2014,"2014","true","true",689,644.4411614793203,95524.37445573295,69849.05146130582,0.0001910457494954895,40,"offices-of-optometrists","Engineering","14"
"316M","Leather tanning & finishing, & other allied products manufacturing ",2016,"2016","true","true",322,440.5570931053871,95451.69875776398,80690.5193942614,0.0000836333224246391,15,"leather-tanning-finishing-other-allied-products-manufacturing","Engineering","14"
"3322","Cutlery & hand tool manufacturing",2018,"2018","true","true",2350,1190.159530793251,95436.06255319148,27185.75781127405,0.0005653929926395457,117,"cutlery-hand-tool-manufacturing","Engineering","14"
"81393","Labor unions",2019,"2019","true","true",954,758.3113236161059,95420.5607966457,26840.93959524949,0.0002216213717340757,37,"labor-unions","Engineering","14"
"23","Construction",2016,"2016","true","true",208410,11199.854854368163,95416.2565711818,4331.8148453176545,0.05413049915068023,10125,,"Engineering","14"
"5221M","Savings institutions, including credit unions ",2020,"2020","true","true",3547,1462.1777018044604,95341.7643078658,39342.33435368848,0.0007949342940974503,135,"savings-institutions-including-credit-unions","Engineering","14"
"42393","Recyclable material merchant wholesalers",2018,"2018","true","true",1049,795.1717371443481,95327.87607244996,78685.82210268699,0.00025238180820378014,45,"recyclable-material-merchant-wholesalers","Engineering","14"
"446Z","Health & personal care, except drug, stores ",2015,"2015","true","true",2991,1342.6978014810536,95297.91675025075,42691.34560128516,0.0008023770318971025,131,"health-personal-care-except-drug-stores","Engineering","14"
"3366","Ship & boat building",2015,"2015","true","true",12404,2734.237263784047,95294.94993550467,10459.026913352653,0.0033275442004853427,648,"ship-boat-building","Engineering","14"
"54194","Veterinary services",2019,"2019","true","true",2020,1103.4368130535036,95175.2702970297,60115.996243741545,0.00046926118543273894,114,"veterinary-services","Engineering","14"
"5614","Business support services",2019,"2019","true","true",8936,2320.7757612642113,95128.26499552373,25530.53497611767,0.0020758999767460174,393,"business-support-services","Engineering","14"
"4248","Alcoholic beverages merchant wholesalers",2018,"2018","true","true",1443,932.6222411760257,95127.58350658351,60287.87243943064,0.0003471753567569635,59,"alcoholic-beverages-merchant-wholesalers","Engineering","14"
"447","Gasoline stations",2015,"2015","true","true",4853,1710.300012369081,95117.02513908922,43287.209230771965,0.0013018842312927578,221,"gasoline-stations","Engineering","14"
"492","Couriers & messengers",2014,"2014","true","true",8377,2247.0134277644215,95073.21248657037,21325.307892958936,0.0023227724869720108,427,"couriers-messengers-492","Engineering","14"
"3122","Tobacco manufacturing",2016,"2016","true","true",696,647.7065741172307,94986.5790229885,62546.6596475434,0.00018077264722841246,37,"tobacco-manufacturing","Engineering","14"
"5414","Specialized design services",2014,"2014","true","true",7500,2126.1477403287067,94912.30973333333,22509.560079592142,0.0020795981440002486,367,"specialized-design-services","Engineering","14"
"92113","Public finance activities",2018,"2018","true","true",4448,1637.3838496177632,94829.09712230216,17348.27600956824,0.001070156609047106,241,"public-finance-activities","Engineering","14"
"4248","Alcoholic beverages merchant wholesalers",2020,"2020","true","true",1873,1062.529272086869,94807.11372130273,55971.99736610431,0.00041976654435988857,83,"alcoholic-beverages-merchant-wholesalers","Engineering","14"
"33MS","Not specified metal industries",2020,"2020","true","true",291,418.8136490766237,94794.2027491409,68434.98278418221,0.0000652173328396837,15,"not-specified-metal-industries","Engineering","14"
"3261","Plastics product manufacturing",2015,"2015","true","true",11379,2618.840051355202,94779.60532559978,14953.699537060815,0.0030525738033958974,563,"plastics-product-manufacturing","Engineering","14"
"3399M","Sporting & athletic goods, & doll, toy & game manufacturing  ",2020,"2020","true","true",4168,1585.0118292283178,94694.20489443379,22840.65662390056,0.0009341094270646104,182,"sporting-athletic-goods-doll-toy-game-manufacturing","Engineering","14"
"5412","Accounting, tax preparation, bookkeeping & payroll services",2015,"2015","true","true",13588,2861.7469753918017,94658.7321901678,21017.39961824794,0.0036451685420989064,656,"accounting-tax-preparation-bookkeeping-payroll-services","Engineering","14"
"3MS","Not specified manufacturing industries",2017,"2017","true","true",17757,3271.3924412651977,94637.65106718478,13919.82817202234,0.004435237219125996,851,"not-specified-manufacturing-industries","Engineering","14"
"315M","Cut and sew, and apparel accessories and other apparel manufacturing",2019,"2019","true","true",2440,1212.7354668871083,94632.11270491804,45295.8698277034,0.000566830342799942,109,"cut-and-sew-and-apparel-accessories-and-other-apparel-manufacturing","Engineering","14"
"3366","Ship & boat building",2014,"2014","true","true",11819,2668.9859725890274,94498.05804213554,9931.579390462657,0.003277169395191858,629,"ship-boat-building","Engineering","14"
"446Z","Health & personal care, except drug, stores ",2014,"2014","true","true",3151,1378.1419074617463,94495.99016185338,40150.89805711413,0.0008737085002326377,138,"health-personal-care-except-drug-stores","Engineering","14"
"3365","Railroad rolling stock manufacturing",2015,"2015","true","true",3245,1398.5468641477464,94486.86471494607,22077.970880357247,0.0008705160376148772,154,"railroad-rolling-stock-manufacturing","Engineering","14"
"482","Rail transportation",2014,"2014","true","true",4821,1704.651646384262,94353.43912051442,17850.210078452783,0.0013367656869633596,216,"rail-transportation","Engineering","14"
"31411","Carpet & rug mills",2018,"2018","true","true",756,675.0478010555678,94352.88756613756,57185.58685512739,0.00018188812869595594,37,"carpet-rug-mills","Engineering","14"
"3328","Coating, engraving, heat treating & allied activities ",2017,"2017","true","true",2236,1160.9333033534656,94292.34481216458,40340.98432555413,0.0005584947019184394,121,"coating-engraving-heat-treating-allied-activities","Engineering","14"
"23","Construction",2014,"2014","true","true",198025,10917.39437828732,94214.42713293777,4250.5385233816005,0.054908322995419895,9693,,"Engineering","14"
"531","Real estate",2016,"2016","true","true",34427,4554.820323059317,94195.29572719087,13966.53413298228,0.008941752767431834,1718,"real-estate-531","Engineering","14"
"332M","Structural metals, & boiler, tank, & shipping container manufacturing ",2017,"2017","true","true",13556,2858.380203561382,94194.11943051047,16979.218875510804,0.003385936573884778,668,"structural-metals-boiler-tank-shipping-container-manufacturing","Engineering","14"
"3365","Railroad rolling stock manufacturing",2016,"2016","true","true",3703,1493.9838540459905,94096.26438023224,20483.211590916933,0.0009617832078833497,179,"railroad-rolling-stock-manufacturing","Engineering","14"
"3335","Metalworking machinery manufacturing",2014,"2014","true","true",8077,2206.41361885259,94068.84684907763,19174.265288917064,0.0022395885612120007,384,"metalworking-machinery-manufacturing","Engineering","14"
"22132","Sewage treatment facilities",2016,"2016","true","true",5065,1747.256530171048,94059.05962487661,16605.976370896566,0.001315536577890674,280,"sewage-treatment-facilities","Engineering","14"
"9211MP","Executive offices & legislative bodies",2020,"2020","true","true",33544,4496.069722995691,94052.05109706653,6757.432968089621,0.007517698325685052,1744,"executive-offices-legislative-bodies","Engineering","14"
"3MS","Not specified manufacturing industries",2018,"2018","true","true",19562,3433.6194297388265,94030.42649013393,13255.731424418242,0.004706475626389274,925,"not-specified-manufacturing-industries","Engineering","14"
"928110P5","U. S Coast Guard",2019,"2019","true","true",1589,978.66569967952,93997.8678414097,24221.641763904525,0.00036913664537258523,90,"u-s-coast-guard","Engineering","14"
"4248","Alcoholic beverages merchant wholesalers",2019,"2019","true","true",1694,1010.4828969057568,93911.25383707201,57542.61804306888,0.00039352893471438606,75,"alcoholic-beverages-merchant-wholesalers","Engineering","14"
"3399M","Sporting & athletic goods, & doll, toy & game manufacturing  ",2019,"2019","true","true",4245,1599.5851183058523,93901.14393404005,22705.767677358603,0.0009861454119613746,187,"sporting-athletic-goods-doll-toy-game-manufacturing","Engineering","14"
"6214","Outpatient care centers",2015,"2015","true","true",9760,2425.4055761818036,93861.0518442623,23724.19303856036,0.002618254707895594,475,"outpatient-care-centers","Engineering","14"
"4249Z","Miscellaneous nondurable goods merchant wholesalers",2018,"2018","true","true",3222,1393.5825926065525,93782.3522656735,44849.26555480495,0.0007751898818232409,171,"miscellaneous-nondurable-goods-merchant-wholesalers","Engineering","14"
"23","Construction",2015,"2015","true","true",201410,11010.306461936007,93780.93539546199,4260.953103345955,0.05403101236857085,9771,,"Engineering","14"
"81393","Labor unions",2018,"2018","true","true",867,722.9079687024765,93749.4152249135,31047.169669877625,0.00020859392536956854,41,"labor-unions","Engineering","14"
"492","Couriers & messengers",2015,"2015","true","true",8238,2228.2952885540535,93741.67734887109,21853.47974783504,0.0022099572011930226,417,"couriers-messengers-492","Engineering","14"
"3366","Ship & boat building",2017,"2017","true","true",13982,2902.9410626008935,93708.33729080246,8755.983635441302,0.003492340305108953,723,"ship-boat-building","Engineering","14"
"92119","Other general government & support",2019,"2019","true","true",3328,1416.320420593177,93707.47325721153,17980.820501214985,0.0007731194183763145,170,"other-general-government-support","Engineering","14"
"42393","Recyclable material merchant wholesalers",2015,"2015","true","true",1077,805.7140232197642,93692.33611884866,79933.65098736621,0.00028892011479544617,46,"recyclable-material-merchant-wholesalers","Engineering","14"
"928110P7","Military Reserves or National Guard",2019,"2019","true","true",265,399.6660933539959,93685.69056603774,77368.59198188936,0.00006156149214835437,11,"military-reserves-or-national-guard","Engineering","14"
"482","Rail transportation",2016,"2016","true","true",5505,1821.5660798501306,93667.1676657584,18057.8826108399,0.0014298181364833487,239,"rail-transportation","Engineering","14"
"4232","Furniture & home furnishing merchant wholesalers",2018,"2018","true","true",1188,846.2159444087116,93663.98905723906,64328.41367104851,0.00028582420223650224,55,"furniture-home-furnishing-merchant-wholesalers","Engineering","14"
"5122","Sound recording industries",2020,"2020","true","true",602,602.3821890459777,93662.27242524918,88535.63280782137,0.00013491695659618414,31,"sound-recording-industries","Engineering","14"
"3211","Sawmills & wood preservation",2018,"2018","true","true",900,736.5371699078299,93646.19444444444,67562.22632953247,0.00021653348654280472,61,"sawmills-wood-preservation","Engineering","14"
"3366","Ship & boat building",2019,"2019","true","true",14191,2924.5588251126637,93621.71037981819,10046.698754843683,0.0032966759814237615,724,"ship-boat-building","Engineering","14"
"314Z","Textile product mills, except carpets & rugs ",2018,"2018","true","true",1131,825.665943248249,93616.50839964634,43519.349329980076,0.00027211041475545795,62,"textile-product-mills-except-carpets-rugs","Engineering","14"
"54194","Veterinary services",2016,"2016","true","true",2096,1124.0022106538202,93581.69083969465,61425.03688042829,0.0005443957882051042,103,"veterinary-services","Engineering","14"
"5414","Specialized design services",2020,"2020","true","true",9026,2332.433122729921,93578.85730113008,21668.003927321057,0.002022857890759399,415,"specialized-design-services","Engineering","14"
"33299M","Ordnance",2019,"2019","true","true",2131,1133.3481643742982,93419.51337400281,33965.509501864144,0.0004950473198797855,101,"ordnance","Engineering","14"
"3366","Ship & boat building",2016,"2016","true","true",12964,2795.273300201714,93334.24699166924,9470.939943665411,0.0033671502854441654,682,"ship-boat-building","Engineering","14"
"4233","Lumber & other construction materials merchant wholesalers",2018,"2018","true","true",2760,1289.8083261322167,93280.82753623188,47464.30531842742,0.0006640360253979345,140,"lumber-other-construction-materials-merchant-wholesalers","Engineering","14"
"5221M","Savings institutions, including credit unions ",2019,"2019","true","true",3394,1430.2951957259602,93233.4228049499,42304.9027699672,0.0007884517145340178,129,"savings-institutions-including-credit-unions","Engineering","14"
"3132Z","Fabric mills, except knitting mills",2014,"2014","true","true",2593,1250.1780951499009,93110.53952950251,27599.477335818854,0.0007189863983190192,128,"fabric-mills-except-knitting-mills","Engineering","14"
"92113","Public finance activities",2019,"2019","true","true",4268,1603.91252659431,93040.08926897844,16726.368137368732,0.0009914884848648167,235,"public-finance-activities","Engineering","14"
"92113","Public finance activities",2020,"2020","true","true",4819,1704.3004633788764,93023.83606557376,15181.435901381981,0.0010800079964069956,235,"public-finance-activities","Engineering","14"
"492","Couriers & messengers",2016,"2016","true","true",8934,2320.512726349866,92949.2918065816,23740.030186184653,0.0023204351010612597,439,"couriers-messengers-492","Engineering","14"
"813M","Civic, social, advocacy organizations, & grantmaking & giving services",2020,"2020","true","true",11572,2640.9611835033684,92907.92922571725,21812.51443986568,0.002593453524470171,539,"civic-social-advocacy-organizations-grantmaking-giving-services","Engineering","14"
"311S","Not specified food industries, manufacturing",2016,"2016","true","true",677,638.8046207738739,92851.72082717872,68628.06266788093,0.0001758377617437288,34,"not-specified-food-industries-manufacturing","Engineering","14"
"314Z","Textile product mills, except carpets & rugs ",2017,"2017","true","true",993,773.6559645727508,92820.40684793555,46389.12058908647,0.00024802559883945,55,"textile-product-mills-except-carpets-rugs","Engineering","14"
"3328","Coating, engraving, heat treating & allied activities ",2016,"2016","true","true",2318,1182.0283685310715,92807.7670405522,35365.38143989293,0.0006020560291314082,122,"coating-engraving-heat-treating-allied-activities","Engineering","14"
"3366","Ship & boat building",2020,"2020","true","true",14358,2941.715700062875,92769.30819055579,9952.924262303835,0.003217836649182744,710,"ship-boat-building","Engineering","14"
"4243","Apparel, piece goods, & notions merchant wholesalers",2015,"2015","true","true",2222,1157.292940003868,92655.58775877587,47798.99867095172,0.0005960821681295092,110,"apparel-piece-goods-notions-merchant-wholesalers","Engineering","14"
"3328","Coating, engraving, heat treating & allied activities ",2019,"2019","true","true",2817,1303.0588615530307,92640.01597444089,34638.535255547264,0.0006544102769128839,143,"coating-engraving-heat-treating-allied-activities","Engineering","14"
"7112","Spectator sports",2020,"2020","true","true",2378,1197.2289229840335,92629.49243061396,45760.90806467383,0.0005329443900095114,99,"spectator-sports","Engineering","14"
"3366","Ship & boat building",2018,"2018","true","true",14372,2943.146563290179,92599.12760924018,9478.686522850903,0.0034577991873257657,738,"ship-boat-building","Engineering","14"
"311M2","Seafood & other miscellaneous foods, n.e.c. ",2016,"2016","true","true",4282,1606.5397901700928,92569.23587108828,27454.325063688615,0.0011121673497587101,221,"seafood-other-miscellaneous-foods-nec","Engineering","14"
"4244","Grocery & related product merchant wholesalers",2020,"2020","true","true",7713,2156.13090628274,92559.00285232723,27782.817985201105,0.0017285954920703793,352,"grocery-related-product-merchant-wholesalers","Engineering","14"
"5221M","Savings institutions, including credit unions ",2018,"2018","true","true",3143,1376.3923602425632,92558.3293032135,43772.25689372863,0.0007561830535600391,116,"savings-institutions-including-credit-unions","Engineering","14"
"3328","Coating, engraving, heat treating & allied activities ",2014,"2014","true","true",2132,1133.6133756728702,92510.88696060037,38365.32855226535,0.0005911604324011372,105,"coating-engraving-heat-treating-allied-activities","Engineering","14"
"928110P5","U. S Coast Guard",2020,"2020","true","true",1887,1066.4928405500814,92448.76152623212,21707.3684581836,0.00042290414800166023,99,"u-s-coast-guard","Engineering","14"
"3322","Cutlery & hand tool manufacturing",2014,"2014","true","true",1628,990.6023747657828,92402.97542997543,36715.571944153344,0.0004514114371243206,78,"cutlery-hand-tool-manufacturing","Engineering","14"
"447","Gasoline stations",2016,"2016","true","true",5083,1750.3583654532188,92376.58056265984,41395.07857270577,0.0013202117325603743,231,"gasoline-stations","Engineering","14"
"531","Real estate",2015,"2015","true","true",32547,4428.730255133818,92375.98221034197,13850.698845061459,0.008731181964946506,1570,"real-estate-531","Engineering","14"
"3328","Coating, engraving, heat treating & allied activities ",2018,"2018","true","true",2507,1229.2725393909327,92338.68209014759,35753.79440196018,0.0006031660564031237,131,"coating-engraving-heat-treating-allied-activities","Engineering","14"
"4232","Furniture & home furnishing merchant wholesalers",2016,"2016","true","true",929,748.3093694120222,92248.0613562971,71874.18280430605,0.0002412899271195333,49,"furniture-home-furnishing-merchant-wholesalers","Engineering","14"
"6222","Psychiatric and substance abuse hospitals",2019,"2019","true","true",1158,835.463215512976,92229.90328151986,74457.91928976036,0.0002690121053124315,53,"psychiatric-and-substance-abuse-hospitals","Engineering","14"
"33299M","Ordnance",2020,"2020","true","true",2215,1155.4692147470494,92201.56297968398,31784.33264188907,0.0004964137190374549,97,"ordnance","Engineering","14"
"33299M","Ordnance",2017,"2017","true","true",2328,1184.5754255973534,92132.44286941581,26599.84266305377,0.0005814739114785898,106,"ordnance","Engineering","14"
"92113","Public finance activities",2017,"2017","true","true",4062,1564.7269499060963,92125.8207779419,17825.050860585434,0.0010145820568840341,223,"public-finance-activities","Engineering","14"
"9211MP","Executive offices & legislative bodies",2019,"2019","true","true",32353,4415.545783094338,92037.72416777424,6602.076607085716,0.007515845115002675,1757,"executive-offices-legislative-bodies","Engineering","14"
"447","Gasoline stations",2019,"2019","true","true",5137,1759.6325096795158,92021.56453182791,41115.77569595901,0.001193363717607911,232,"gasoline-stations","Engineering","14"
"22S","Not specified utilities",2014,"2014","true","true",1482,945.140773232982,91995.5681511471,23390.63443089472,0.0004109285932544491,77,"not-specified-utilities","Engineering","14"
"22132","Sewage treatment facilities",2015,"2015","true","true",4825,1705.3591507942535,91989.32476683937,15701.182890514092,0.0012943728448356804,266,"sewage-treatment-facilities","Engineering","14"
"446Z","Health & personal care, except drug, stores ",2017,"2017","true","true",3015,1348.0743580575772,91859.57578772803,38323.25878180615,0.0007530686611288436,157,"health-personal-care-except-drug-stores","Engineering","14"
"9211MP","Executive offices & legislative bodies",2018,"2018","true","true",31859,4381.7059084872935,91694.92978436235,7231.911426215834,0.007665044830852462,1720,"executive-offices-legislative-bodies","Engineering","14"
"45439","Other direct selling establishments",2016,"2016","true","true",1129,824.9354908817593,91687.08680248007,69866.44245407713,0.0002932360901162036,52,"other-direct-selling-establishments","Engineering","14"
"9211MP","Executive offices & legislative bodies",2017,"2017","true","true",30347,4276.482007511772,91643.32490855768,7786.357687322226,0.007579892092629194,1624,"executive-offices-legislative-bodies","Engineering","14"
"3MS","Not specified manufacturing industries",2016,"2016","true","true",16323,3136.530931048912,91624.47907860075,13784.53335799784,0.004239586092973243,761,"not-specified-manufacturing-industries","Engineering","14"
"3328","Coating, engraving, heat treating & allied activities ",2015,"2015","true","true",2045,1110.2434252368296,91622.3848410758,39469.65685700736,0.0005485994751686977,104,"coating-engraving-heat-treating-allied-activities","Engineering","14"
"22132","Sewage treatment facilities",2014,"2014","true","true",4919,1721.8897137382157,91571.94307786136,16371.020913514141,0.0013639391027116296,271,"sewage-treatment-facilities","Engineering","14"
"4245","Farm product raw material merchant wholesalers",2020,"2020","true","true",625,613.7815812656936,91564.696,73380.15644987799,0.0001400715911505234,32,"farm-product-raw-material-merchant-wholesalers","Engineering","14"
"3MS","Not specified manufacturing industries",2015,"2015","true","true",15451,3051.608667608843,91535.46760727461,13840.296088708896,0.0041449440052966,717,"not-specified-manufacturing-industries","Engineering","14"
"5221M","Savings institutions, including credit unions ",2016,"2016","true","true",2347,1189.3993147281983,91531.52279505752,47536.17048277236,0.0006095882227659254,87,"savings-institutions-including-credit-unions","Engineering","14"
"42393","Recyclable material merchant wholesalers",2016,"2016","true","true",1183,844.4332130948114,91475.83939137786,73011.2403514974,0.00030726155412530453,50,"recyclable-material-merchant-wholesalers","Engineering","14"
"54194","Veterinary services",2018,"2018","true","true",2084,1120.7803352227315,91466.49040307102,59444.3674929206,0.0005013953177280055,119,"veterinary-services","Engineering","14"
"54194","Veterinary services",2017,"2017","true","true",1920,1075.777516683984,91382.71354166667,65486.927838371885,0.00047956611255966163,105,"veterinary-services","Engineering","14"
"314Z","Textile product mills, except carpets & rugs ",2014,"2014","true","true",824,704.7531918626073,91194.6140776699,48748.23721723539,0.00022847851608749395,46,"textile-product-mills-except-carpets-rugs","Engineering","14"
"3315","Foundries",2020,"2020","true","true",3852,1523.7448640844389,91078.42367601246,27588.867401338695,0.0008632892305789058,164,"foundries","Engineering","14"
"3MS","Not specified manufacturing industries",2014,"2014","true","true",14305,2936.269367220398,90950.22432715834,13804.82440751603,0.003966486859989807,663,"not-specified-manufacturing-industries","Engineering","14"
"92M1","Administration of environmental quality & housing programs",2020,"2020","true","true",19174,3399.405943279717,90887.65322833003,6532.5509412323845,0.004297172301952218,1027,"administration-of-environmental-quality-housing-programs","Engineering","14"
"492","Couriers & messengers",2018,"2018","true","true",10034,2459.2167908793153,90856.7133745266,23111.991714335483,0.002414107782189447,463,"couriers-messengers-492","Engineering","14"
"3116","Animal slaughtering & processing",2020,"2020","true","true",3209,1390.7687256807583,90856.50888127142,36605.65353189554,0.0007191835776032473,143,"animal-slaughtering-processing","Engineering","14"
"813M","Civic, social, advocacy organizations, & grantmaking & giving services",2019,"2019","true","true",10855,2557.84184453129,90828.48687240903,22293.30537325038,0.0025216981029071196,515,"civic-social-advocacy-organizations-grantmaking-giving-services","Engineering","14"
"51111","Newspaper publishers",2018,"2018","true","true",2315,1181.2635347217208,90822.85313174946,67887.26347822773,0.0005569722459406589,98,"newspaper-publishers","Engineering","14"
"42393","Recyclable material merchant wholesalers",2017,"2017","true","true",1025,786.0227897995898,90728.72292682927,77074.43931849288,0.000256018367382111,42,"recyclable-material-merchant-wholesalers","Engineering","14"
"531","Real estate",2014,"2014","true","true",30287,4272.229962164713,90703.00422623567,13984.91584847504,0.00839797186497807,1489,"real-estate-531","Engineering","14"
"332M","Structural metals, & boiler, tank, & shipping container manufacturing ",2016,"2016","true","true",12355,2728.833759135893,90690.30708215297,17508.07401967536,0.0032089742191193046,619,"structural-metals-boiler-tank-shipping-container-manufacturing","Engineering","14"
"3212","Veneer, plywood, & engineered wood products ",2017,"2017","true","true",669,635.0191228286523,90652.17339312406,56523.981319857165,0.00016709881734500712,38,"veneer-plywood-engineered-wood-products","Engineering","14"
"3122","Tobacco manufacturing",2015,"2015","true","true",777,684.3591061167585,90617.02059202059,55401.45821633891,0.00020844097418390128,38,"tobacco-manufacturing","Engineering","14"
"5221M","Savings institutions, including credit unions ",2015,"2015","true","true",1871,1061.9613728481493,90589.03955104222,45186.04425458817,0.0005019215736140017,81,"savings-institutions-including-credit-unions","Engineering","14"
"33299M","Ordnance",2018,"2018","true","true",1896,1069.0329527128945,90571.96044303797,36388.082825698206,0.00045616387831684194,95,"ordnance","Engineering","14"
"81393","Labor unions",2017,"2017","true","true",749,671.9153032043776,90541.00400534045,34613.357349505975,0.00018708073870165966,38,"labor-unions","Engineering","14"
"3327","Machine shops; turned product; screw, nut & bolt manufacturing  ",2017,"2017","true","true",7954,2189.553182755388,90432.68845863716,20798.614887509942,0.0019867025308851816,427,"machine-shops-turned-product-screw-nut-bolt-manufacturing","Engineering","14"
"44611","Pharmacies & drug stores",2019,"2019","true","true",8493,2262.522018034061,90381.55115977864,23264.45959384046,0.0019729877464753722,427,"pharmacies-drug-stores","Engineering","14"
"4244","Grocery & related product merchant wholesalers",2019,"2019","true","true",7614,2142.24916831314,90303.76004728132,28597.23216369224,0.0017687894385568685,357,"grocery-related-product-merchant-wholesalers","Engineering","14"
"3322","Cutlery & hand tool manufacturing",2017,"2017","true","true",2237,1161.1928707534169,90221.18238712562,24044.3948479123,0.0005587444759353974,109,"cutlery-hand-tool-manufacturing","Engineering","14"
"447","Gasoline stations",2018,"2018","true","true",4923,1722.5915849659636,90208.24781637212,42434.53894292311,0.0011844381713891417,231,"gasoline-stations","Engineering","14"
"5313","Real estate property managers, offices of real estate appraisers, and other activities related to real estate",2018,"2018","true","true",8271,2232.756753227178,90105.47684681417,27093.715530770532,0.001989942741328375,415,"real-estate-property-managers-offices-of-real-estate-appraisers-and-other-activities-related-to-real-estate","Engineering","14"
"3115","Dairy product manufacturing",2014,"2014","true","true",1987,1094.3859932771911,90018.6743834927,34036.93754668462,0.0005509548682837991,101,"dairy-product-manufacturing","Engineering","14"
"928110P2","U. S. Air Force",2020,"2020","true","true",14391,2945.0940078932827,89930.02473768327,9928.057097052902,0.0032252324291954914,692,"u-s-air-force","Engineering","14"
"928110P7","Military Reserves or National Guard",2014,"2014","true","true",279,410.08739053913973,89879.95340501792,40589.50676858615,0.00007736105095680924,16,"military-reserves-or-national-guard","Engineering","14"
"5313","Real estate property managers, offices of real estate appraisers, and other activities related to real estate",2019,"2019","true","true",8343,2242.454268039565,89804.35167206041,24805.027314405557,0.0019381416188442282,418,"real-estate-property-managers-offices-of-real-estate-appraisers-and-other-activities-related-to-real-estate","Engineering","14"
"4232","Furniture & home furnishing merchant wholesalers",2014,"2014","true","true",821,703.4691052651174,89696.90499390986,81472.82806038417,0.00022764667682989386,43,"furniture-home-furnishing-merchant-wholesalers","Engineering","14"
"3132Z","Fabric mills, except knitting mills",2016,"2016","true","true",2255,1165.8550390076468,89695.40487804878,31581.75201241662,0.000585692987787457,121,"fabric-mills-except-knitting-mills","Engineering","14"
"22S","Not specified utilities",2018,"2018","true","true",1341,899.0568287885271,89623.6129753915,26459.740455079267,0.000322634894948779,75,"not-specified-utilities","Engineering","14"
"316M","Leather tanning & finishing, & other allied products manufacturing ",2015,"2015","true","true",349,458.65583736036626,89623.36962750716,72969.92638643131,0.00009362406691143055,16,"leather-tanning-finishing-other-allied-products-manufacturing","Engineering","14"
"332M","Structural metals, & boiler, tank, & shipping container manufacturing ",2014,"2014","true","true",11493,2631.922808916422,89615.50639519708,15531.329305861784,0.003186776195865981,605,"structural-metals-boiler-tank-shipping-container-manufacturing","Engineering","14"
"9211MP","Executive offices & legislative bodies",2014,"2014","true","true",27424,4065.336093486753,89578.10647607935,8021.350172959396,0.0076041199334750415,1460,"executive-offices-legislative-bodies","Engineering","14"
"454310","Fuel dealers",2020,"2020","true","true",1205,852.2490323942303,89493.13278008299,51451.306232989606,0.00027005802773820913,43,"fuel-dealers","Engineering","14"
"32711","Pottery, ceramics, & plumbing fixture manufacturing  ",2014,"2014","true","true",1067,801.9647290586046,89491.5595126523,45643.04365943742,0.000295857495953102,61,"pottery-ceramics-plumbing-fixture-manufacturing","Engineering","14"
